,tSNE-1,tSNE-2
F2S4_160115_024_H01,-25.827932328387632,14.1470480477517
F2S4_160115_025_A01,-23.229333261876096,12.271625853414296
F2S4_160115_025_B01,-7.085166717372053,32.40772651721201
F2S4_160115_025_C01,-39.53429218268084,-2.495998462616973
F2S4_160115_025_D01,-23.377646020739412,12.338997745465623
F2S4_160115_025_E01,-6.0339856750728105,32.08251608648377
F2S4_160115_025_F01,-10.730741655405877,26.19176898366124
F2S4_160115_025_G01,-10.924827484074022,19.30745309225344
F2S4_160115_025_H01,-11.447503820977902,18.975485012619043
F2S4_160115_026_A01,-9.20032421600356,24.000073882744722
F2S4_160115_026_B01,-10.654822503596,29.14163961310193
F2S4_160115_026_C01,-5.901294441808865,33.84939804798376
F2S4_160115_026_D01,-20.45260075863593,11.105701923940527
F2S4_160115_026_E01,-1.996786327236777,35.19687746537389
F2S4_160115_026_F01,-38.87141319105405,-1.7420227118449083
F2S4_160115_026_G01,-14.908853782241865,24.523840643019952
F2S4_160115_026_H01,-18.644846797438106,20.63194456649261
F2S4_160115_027_A01,-10.178930122548566,31.200026021629746
F2S4_160115_027_B01,-18.622546399908988,22.641615727825812
F2S4_160115_027_C01,-20.724807075689736,10.342370724235352
F2S4_160115_027_D01,-3.672292657257173,35.676852440253306
F2S4_160115_027_E01,-10.30798295411224,20.128832230166832
F2S4_160115_027_F01,20.267230193174775,15.60625755426934
F2S4_160115_027_G01,-6.659456583225115,33.77564900362607
F2S4_160115_027_H01,-9.702205611856893,19.43748818752808
F2S4_160114_013_A01,-21.936244326610524,11.595470997935978
F2S4_160114_013_B01,-21.87086030448404,10.618763964098807
F2S4_160114_013_C01,-20.433344298116058,10.96165568105564
F2S4_160114_013_D01,-8.530490721482263,30.008157467965184
F2S4_160114_013_E01,-26.89618486563484,12.769674781325778
F2S4_160114_013_F01,-22.187785685493065,8.382907145165639
F2S4_160114_013_G01,-26.666972198437904,17.92355109424249
F2S4_160114_013_H01,-10.464410980727722,19.438766738868008
F2S4_160114_005_A01,11.644344198846692,20.159214168402396
F2S4_160114_005_B01,20.76696638376668,26.30581745371132
F2S4_160114_005_C01,-19.562705188601104,17.463499112071112
F2S4_160114_005_D01,-17.330573580723726,21.865312187743832
F2S4_160114_005_E01,-19.345515976899964,18.160280317751145
