,tSNE-1,tSNE-2
F2S4_160115_020_C01,33.09403274720429,55.75004546761761
F2S4_160115_020_D01,46.145172063069126,55.019673965848185
F2S4_160115_020_E01,44.67763708264434,56.21575053121476
F2S4_160115_020_F01,-53.36819164969391,17.867625079998056
F2S4_160115_020_G01,-52.95702798332572,18.24207581894796
F2S4_160115_020_H01,-51.755818819040705,22.064709557973725
F2S4_160115_024_A01,-8.570441438765226,21.46439255220391
F2S4_160115_024_B01,-16.99864872703474,31.764592630126447
F2S4_160115_024_C01,-59.11662412498364,-12.522808881706265
F2S4_160115_024_D01,-59.59424418039735,-7.245035545153892
F2S4_160115_024_E01,-36.29605228612912,8.77573239944113
F2S4_160115_024_F01,-9.207678804309984,14.412791095740882
F2S4_160115_024_G01,9.450256575448915,35.83947434935614
F2S4_160115_024_H01,-44.52776209727102,40.65828575229815
F2S4_160115_025_A01,-43.62452938804785,48.50487984534045
F2S4_160115_025_B01,-1.5522087097902257,20.31105566270443
F2S4_160115_025_C01,-52.44958012817384,-9.066601121672928
F2S4_160115_025_D01,-43.76549673696654,48.396306392489535
F2S4_160115_025_E01,-0.07598315470820313,23.972405901309074
F2S4_160115_025_F01,-19.996763795789033,31.360628047383937
F2S4_160115_025_G01,-22.230737327241847,49.99144786936331
F2S4_160115_025_H01,-24.620009669608,48.7113699937314
F2S4_160115_026_A01,-14.750534286381997,34.373177893376685
F2S4_160115_026_B01,-17.147943869272652,20.653166744701693
F2S4_160115_026_C01,1.3844177708307475,17.563621105957292
F2S4_160115_026_D01,-34.31364039751163,50.23310556109844
F2S4_160115_026_E01,6.447357084230865,25.83253941701636
F2S4_160115_026_F01,-52.09218107946145,-14.175215402752068
F2S4_160115_026_G01,-28.36635865751684,15.535313846127895
F2S4_160115_026_H01,-33.574788756171735,17.319051692125136
F2S4_160115_027_A01,-11.979560254865083,16.688006046208315
F2S4_160115_027_B01,-36.67536882855432,9.189853928526313
F2S4_160115_027_C01,-31.051485535540063,50.78679278601911
F2S4_160115_027_D01,7.94780574858406,22.803171309191725
F2S4_160115_027_E01,-22.659141855318598,46.37584589935298
F2S4_160115_027_F01,18.13000551033284,36.0249880542562
F2S4_160115_027_G01,0.2269917428162891,15.566020711905983
F2S4_160115_027_H01,-17.088064583020554,49.70077357807818
F2S4_160114_013_A01,-36.39001019254788,49.17624299452874
F2S4_160114_013_B01,-38.809301624652704,53.37680975775822
F2S4_160114_013_C01,-33.18261289425444,51.837636841113415
F2S4_160114_013_D01,-10.314991095988319,24.73147142815682
F2S4_160114_013_E01,-52.39723300169614,39.06886345086857
F2S4_160114_013_F01,-36.90242268734668,62.662757938477455
F2S4_160114_013_G01,-37.34970370887169,34.80011712584139
F2S4_160114_013_H01,-21.853819050346956,49.146343582784596
F2S4_160114_005_A01,44.44098700067044,51.846976122294066
F2S4_160114_005_B01,48.434108920887766,25.730079021844443
F2S4_160114_005_C01,-51.70781592985902,12.41063042004119
F2S4_160114_005_D01,-30.930361507896468,8.011612323383583
F2S4_160114_005_E01,-52.5696453993306,12.754313586704548
F2S4_160114_005_F01,-56.930591637776516,19.459442753670736
F2S4_160114_005_G01,42.82386243409945,17.721520326588948
F2S4_160114_006_A01,-33.3181379007151,8.423339907790997
F2S4_160114_006_B01,29.661291732882255,67.25118633019925
F2S4_160114_006_C01,8.104806561531037,23.85311110515344
