,tSNE-1,tSNE-2
F2S4_160330_026_D01,-2.68752653101267,-11.635752162541605
F2S4_160330_026_E01,-12.750217037637324,-6.039934128634186
F2S4_160330_026_F01,1.4515915947241247,-37.1644930105699
F2S4_160330_026_G01,32.23544177994961,-67.35344213001133
F2S4_160330_026_H01,10.636408406161188,-35.34567377390672
F2S4_160330_027_A01,-11.305628631003101,-7.477041751159352
F2S4_160330_027_C01,-12.93251786303857,-6.443072107689432
F2S4_160330_027_D01,12.009871150607314,-29.503239639791584
F2S4_160330_027_E01,7.8479943981686215,-36.14315805079667
F2S4_160330_027_F01,-12.781205528327256,-4.88393220868848
F2S4_160330_027_G01,8.921064767400896,-40.01175864302037
F2S4_160330_027_H01,-12.90298502416932,-6.514260061150602
F2S4_160330_028_A01,-9.948722558651273,-2.9651452207302995
F2S4_160330_028_B01,-2.1931548170523616,-12.020508228148243
F2S4_160330_028_C01,-9.691300328613586,-2.6095495023802635
F2S4_160330_028_D01,8.949512917195383,-34.211804660283896
F2S4_160330_028_E01,16.08888823331645,-25.258548491192798
F2S4_160330_028_F01,-12.915650167389352,-5.696379956880593
F2S4_160330_028_G01,11.124120707709986,-27.3020659213593
F2S4_160330_028_H01,15.200571436168328,-24.651789163226344
F2S4_160331_001_A01,9.122696550774688,43.712119643258454
F2S4_160331_001_B01,5.8159122739790075,57.16674097037326
F2S4_160331_001_C01,48.98317942546324,50.293737394315485
F2S4_160331_001_D01,18.25382095727675,65.11440536817616
F2S4_160331_001_E01,9.165747464030636,58.345147500438536
F2S4_160331_001_F01,18.047381404137166,65.07599663747322
F2S4_160331_001_G01,19.132191850073074,66.72087231686949
F2S4_160331_001_H01,17.56372392385842,65.1067923167526
F2S4_160331_002_A01,6.346062829438994,57.3033401821573
F2S4_160331_002_B01,6.209430191289723,58.002735743748325
F2S4_160331_002_C01,17.677647140815065,65.51968399824163
F2S4_160331_002_D01,5.8964121880095135,67.93839895481926
F2S4_160331_002_E01,9.476967196334137,43.13657176400801
F2S4_160331_002_F01,7.09162321545673,48.116855365204735
F2S4_160401_001_A01,35.93102324790494,56.1388486813245
F2S4_160401_001_B01,9.99278868000198,58.600304783105784
F2S4_160401_001_C01,8.981434001728523,58.92609673186635
F2S4_160401_001_D01,8.045150582837378,59.33285526064579
F2S4_160401_001_E01,17.633055254502093,65.42938293940497
F2S4_160401_001_F01,18.98952729408731,65.62680578362001
F2S4_160401_001_G01,8.171843744624502,58.85635732614773
F2S4_160401_001_H01,18.887668577484625,66.2178591587964
F2S4_160401_002_A01,8.63570832976026,59.019233938508286
F2S4_160401_002_B01,17.66116001850978,65.4387880142701
F2S4_160401_002_C01,5.418482154852471,58.60266503478863
F2S4_160401_002_D01,6.197315054050099,57.240674059209404
F2S4_160401_002_E01,18.88795918759083,65.66383564714674
F2S4_160401_002_F01,18.29621316927027,65.16295685539548
F2S4_160401_002_G01,15.770314929130805,59.22813447385519
F2S4_160401_002_H01,8.360264571782812,47.98843514015221
F2S4_160401_003_A01,8.252473111224557,47.87670206862154
F2S4_160401_003_B01,8.183412581646065,48.045456921379184
F2S4_160401_003_C01,11.258104658868403,39.20012510447259
F2S4_160401_003_D01,8.814911920350898,44.151235488282836
F2S4_160401_003_E01,8.144810827885033,47.35195665639132
F2S4_160401_003_F01,8.09095859705715,47.86576860192386
F2S4_160401_003_G01,9.267524315802612,44.20271803373194
F2S4_160401_003_H01,33.06024273727659,60.50571169305576
F2S4_160401_004_A01,15.9848941762999,59.30558757624252
F2S4_160401_004_B01,16.03940504929363,59.452829939136066
F2S4_160401_004_C01,6.290437814435815,58.37136366220859
F2S4_160401_004_D01,8.651319187928348,49.40373233554765
F2S4_160401_004_E01,6.401083290699223,57.157813641759326
F2S4_160329_023_A01,12.086979976891916,-23.03954058248027
F2S4_160329_023_B01,32.24174899176559,-67.36629137101939
F2S4_160329_023_C01,17.391263165445263,-27.09635808910485
F2S4_160329_023_D01,6.730595130290162,-29.614362319025258
F2S4_160329_023_E01,13.35391661987872,-25.219578372810986
F2S4_160329_023_F01,14.266778010767817,-27.2820309186721
F2S4_160329_023_G01,-9.845333167591159,-2.9524733818056967
F2S4_160329_023_H01,15.764410847326067,-25.442657137758406
F2S4_160329_024_A01,5.4271952574656535,-41.85289554530317
F2S4_160329_024_B01,13.07920103373667,-24.964562688623356
F2S4_160329_024_C01,-2.262337606595026,-11.967951690545627
F2S4_160329_024_D01,9.599768439366473,-34.24657725360632
F2S4_160329_024_E01,10.399941013556598,-28.38926091699824
F2S4_160329_024_F01,7.458890896449379,-30.45607297046149
F2S4_160329_024_G01,38.85528677741709,42.60818958799354
F2S4_160329_024_H01,-8.00242841575229,-4.047029173257805
F2S4_160329_025_A01,10.59728497332944,-35.24221368311289
F2S4_160329_025_B01,7.0251682154863975,-42.993109401130525
F2S4_160329_025_C01,10.315678575167738,-28.94742616584537
F2S4_160329_025_E01,5.92777233510772,-41.6124971731025
F2S4_160329_025_F01,-0.27386506930047166,-37.75829994835808
F2S4_160329_025_G01,-16.641099386685553,-0.6283773399053655
F2S4_160329_025_H01,5.452370151152138,-49.271283090385595
F2S4_160330_006_A01,10.647627675966893,64.7521422286439
F2S4_160330_006_B01,-9.512329098131284,-3.006232925674447
F2S4_160330_006_C01,-12.490298295175615,-6.547876109478442
F2S4_160330_006_D01,-0.9978178042539055,-38.263776766901046
F2S4_160330_006_E01,17.01639235887142,-26.710583494692546
F2S4_160330_006_F01,48.46713988598666,48.482268800671186
F2S4_160330_006_G01,-7.096751247475171,0.0046074672763005385
F2S4_160330_006_H01,-10.14083159044939,-1.4912501677515284
F2S4_160330_007_A01,-6.392801640431578,-1.2227358634377574
F2S4_160330_007_B01,0.8476959155032973,-37.57014068855426
F2S4_160330_007_C01,-9.446276179012013,-0.49517576368226707
F2S4_160330_007_D01,7.032169837398599,-33.5208121155113
F2S4_160330_007_E01,-11.491272575349623,-7.976990082845873
F2S4_160330_007_F01,-11.543524767297487,-2.7028550215568443
F2S4_160330_007_G01,5.164761277573842,-30.86276570806354
F2S4_160330_007_H01,12.048992841081962,-27.117697626165043
F2S4_160330_008_A01,-6.038388270892427,-1.0983372573397796
F2S4_160330_008_B01,-8.50502035804884,1.2861408018894462
F2S4_160330_008_C01,-9.66048453676919,-2.8410647082501552
F2S4_160330_008_D01,-12.912112876807903,-6.047227753201223
F2S4_160330_008_E01,39.09910926215589,42.500999460805225
F2S4_160330_008_F01,-1.8781873014691524,-3.568523616151755
F2S4_160330_008_G01,7.213576223284653,-44.05226097248319
F2S4_160330_008_H01,-53.45443883801024,18.32859850939026
F2S4_160404_022_A01,6.546323781129764,56.701446645519056
F2S4_160404_022_B01,27.69388361906653,25.340103557685982
F2S4_160404_022_D01,7.063832127927595,14.87790623746169
F2S4_160404_022_E01,-50.68931375704001,15.997158466027173
F2S4_160404_022_F01,37.649726657307816,29.37006753749091
F2S4_160404_022_G01,5.715333474613715,53.55864499082763
F2S4_160404_022_H01,7.286360881715752,67.4595995876082
F2S4_160404_023_A01,-56.05985007288017,-9.91688064962559
F2S4_160404_023_B01,6.209197992157116,57.943502322184685
F2S4_160404_023_C01,37.921141151325436,29.146988314770976
F2S4_160404_023_D01,-29.853710689770086,10.304531808213143
F2S4_160404_023_E01,5.56123886791601,58.5938848930923
F2S4_160404_023_G01,6.02182300067299,57.34887694800441
F2S4_160404_023_H01,7.961682622903749,67.37381692242063
F2S4_160404_024_A01,9.393582259810657,58.21949471903966
F2S4_160404_024_B01,6.122877539287698,57.825631807790685
F2S4_160404_024_C01,-32.726560868646416,10.346294509769333
F2S4_160404_024_D01,36.90930965534216,29.433662081531985
F2S4_160404_024_E01,-30.13465761467432,10.58511728380873
F2S4_160404_024_F01,-45.13822141139749,19.17069460551374
F2S4_160404_024_G01,17.4265739989907,60.21216472374972
F2S4_160404_024_H01,35.707270670280245,55.481679149146125
F2S4_160405_043_A01,-19.733682603689502,32.51313169920775
F2S4_160405_043_B01,-13.661675883079358,25.921872649684357
F2S4_160405_043_C01,-11.745963314061141,23.943032462585133
F2S4_160405_043_D01,-12.613167802064488,24.24952003663635
F2S4_160405_043_E01,-17.90592735768939,35.84011340988754
F2S4_160405_043_F01,-19.165788716842332,26.027673860977448
F2S4_160405_043_G01,-18.392212063324077,35.80652645672109
F2S4_160405_043_H01,-11.320261812461672,23.634386696290235
F2S4_160405_044_A01,-10.04319298828889,20.06614366922062
F2S4_160405_044_B01,-42.94211925548666,42.665326494706015
F2S4_160405_044_C01,-2.846127265228197,21.037614122242942
F2S4_160405_044_D01,-19.349771858655448,25.36593450979363
F2S4_160405_044_E01,-20.15573041864196,25.21058039061071
F2S4_160405_044_F01,-40.54104668116308,47.1426564872655
F2S4_160405_044_G01,-17.240226172584165,38.34093339451251
F2S4_160405_044_H01,-19.47921193699635,26.644788889285945
F2S4_160404_019_A01,-14.44409334252926,25.649222113961393
F2S4_160404_019_B01,-19.21538859280278,34.31188125986234
F2S4_160404_019_C01,11.057660082107548,38.836872497157394
F2S4_160404_019_D01,-50.73464121830191,42.960485817183475
F2S4_160404_019_E01,-16.066628413656172,53.06258558260491
F2S4_160404_019_F01,-40.67144524992713,47.08081860178558
F2S4_160404_019_G01,-44.23201405288349,20.579153295524968
F2S4_160404_019_H01,-33.258363248157266,54.811203433204916
F2S4_160404_020_A01,-49.88905314687768,16.07452752281534
F2S4_160404_020_B01,10.423620743925056,38.971891663185026
F2S4_160404_020_C01,-34.90560513958003,61.084652992283054
F2S4_160404_020_D01,-10.745380934292603,23.540362624467548
F2S4_160404_020_E01,-30.955335498672664,9.997037211843741
F2S4_160404_020_F01,-50.20138909004731,40.97873765251464
F2S4_160404_020_G01,18.877103511315585,29.89050990257761
F2S4_160404_020_H01,7.54358317435617,17.50378507211895
F2S4_160404_021_A01,9.234592944466149,43.15584951992931
F2S4_160404_021_B01,-29.791329240882003,11.253323177157517
F2S4_160404_021_C01,-43.62988224031108,48.56514148426378
F2S4_160404_021_D01,-33.66309692000836,60.44326121620553
F2S4_160404_021_E01,-43.817196553502235,46.96845212132856
F2S4_160404_021_F01,-43.58246918783743,21.102089915088364
F2S4_160404_021_G01,-41.5204966528022,26.172314465637637
F2S4_160404_021_H01,-52.33857986317526,42.51909513618865
F2S4_160404_030_A01,-30.070521784848097,10.265074143100273
F2S4_160404_030_B01,-75.79619650955418,8.15979724014602
F2S4_160404_030_C01,-38.079773708180745,29.403465017908704
F2S4_160404_030_D01,11.896287326630123,39.82639764648336
F2S4_160404_030_E01,9.082870175482096,17.961991459498492
F2S4_160404_030_F01,-10.8297793333026,24.162793545991693
F2S4_160404_030_G01,9.264874418698188,38.87593979150652
F2S4_160404_030_H01,-33.156748433260596,13.563631773111467
F2S4_160404_031_A01,-19.222577594206783,26.52810268387963
F2S4_160404_031_B01,-14.434641713561,25.840011719619362
F2S4_160404_031_C01,-42.959896759565076,47.77107275054883
F2S4_160404_031_D01,-17.37451466046186,38.00217107993331
F2S4_160404_031_E01,-10.805469225738722,24.117341208187266
F2S4_160404_031_F01,-30.02152437220636,12.659385519906108
F2S4_160404_031_G01,-16.89395121389517,52.52343887560797
F2S4_160404_031_H01,-18.61070733196386,51.79995667590998
F2S4_160404_032_A01,-18.505291511383543,35.559506009627896
F2S4_160404_032_B01,-2.7122777399808116,-68.28888023734125
F2S4_160404_032_C01,-16.645241359665327,52.38119288167495
F2S4_160404_032_D01,-13.953135255687185,25.8792370291897
F2S4_160404_032_E01,-13.492479129935871,25.950399249278224
F2S4_160404_032_F01,-19.602671701802407,33.37323405392425
F2S4_160404_032_G01,-6.487630592527421,-74.94286938329628
F2S4_160404_032_H01,11.22288203240529,38.766559981785086
F2S4_160405_026_B01,8.107553849161922,67.31556819954346
F2S4_160405_026_C01,18.295335501791875,65.25856376308575
F2S4_160405_026_D01,-54.64768360516285,17.0368573955609
F2S4_160405_026_E01,-56.060582765758916,-9.357723233629311
F2S4_160405_026_F01,9.578502322588447,58.65937820535104
F2S4_160405_026_G01,50.968634752194546,13.96573132509909
F2S4_160405_026_H01,6.309393004542893,57.37766291424427
F2S4_160405_027_A01,49.98822232769948,24.237121015315125
F2S4_160405_027_B01,5.2079916405316595,62.45992369051215
F2S4_160405_027_C01,-16.82404321739512,48.350780479994086
F2S4_160405_027_D01,-51.04628664672245,16.268328515088285
F2S4_160405_027_E01,-56.645127345934824,-8.312066250805726
F2S4_160405_027_F01,33.04333360414142,16.686303460754058
F2S4_160405_027_G01,27.500551135684596,28.313535570028584
F2S4_160405_027_H01,46.54153604643831,25.624127630993037
F2S4_160405_028_A01,18.665688278266234,65.41925294923527
F2S4_160405_028_B01,32.87470625232004,17.00101537105703
F2S4_160405_028_C01,9.048474697911328,59.274579055434245
F2S4_160405_028_D01,9.244532310673433,57.36288232701092
F2S4_160405_028_E01,20.162837464330835,31.101477620659974
F2S4_160405_028_F01,-41.64660901117864,26.148872869598076
F2S4_160405_028_G01,48.801512220120074,14.733272908692319
F2S4_160405_028_H01,20.136529843601117,31.203588303906095
F2S4_160405_041_A01,-61.342431064241445,39.27052808658981
F2S4_160405_041_B01,9.49608880716432,43.53615040786026
F2S4_160405_041_C01,-50.02555952873909,16.07278496702206
F2S4_160405_041_D01,-61.37817550299416,38.95448400313312
F2S4_160405_041_E01,-56.15462096674817,-9.212248712177738
F2S4_160405_041_F01,-45.192650359906,17.945284280287485
F2S4_160405_041_G01,-50.15509389704088,16.324753348008514
F2S4_160405_041_H01,-44.462166489084446,20.223372949149397
F2S4_160405_042_B01,-19.667719721757635,33.44524350366562
F2S4_160405_042_C01,-10.51183426113804,24.031647603267764
F2S4_160405_042_D01,5.542258021084734,21.405922247975216
F2S4_160405_042_E01,-2.0478142505194796,21.08556362717935
F2S4_160405_042_F01,-18.521843875142434,35.52548471927435
F2S4_160405_042_G01,4.906969492120578,22.043804130896973
F2S4_160405_042_H01,-56.35172299986811,-7.980387252476364
F2S4_160404_025_A01,17.837150400108772,12.856040399919236
F2S4_160404_025_B01,-50.918176568700396,17.556133358970758
F2S4_160404_025_C01,32.92614425948842,60.1266184264781
F2S4_160404_025_D01,-51.179116673317736,16.314099752041123
F2S4_160404_025_E01,39.22499781366854,42.85500544908836
F2S4_160404_025_G01,-54.86137171486363,17.37223290468117
F2S4_160404_025_H01,39.68069863388109,42.189996166938876
F2S4_160404_026_A01,-61.65576408487077,37.495253945386004
F2S4_160404_026_B01,49.07740659656558,49.835574108031985
F2S4_160404_026_C01,-51.061696439636634,16.202059937528656
F2S4_160404_026_D01,-51.07267141916516,16.68683991734807
F2S4_160404_026_E01,-45.540854018788224,2.4605437173917117
F2S4_160404_026_F01,7.55566682622481,15.583356600521352
F2S4_160404_026_G01,35.7637650978548,43.10011266834846
F2S4_160404_026_H01,-52.48106211542568,19.00877692521213
F2S4_160404_027_A01,46.902806044704306,44.463917187021934
F2S4_160404_027_B01,-56.10714278126138,-10.356676929568527
F2S4_160404_027_C01,34.368144922248526,42.24541090870653
F2S4_160404_027_D01,33.431618040418044,60.76616929722551
F2S4_160404_027_E01,33.83098071322089,60.959525927767864
F2S4_160404_027_F01,-45.585147626027435,18.572371932470382
F2S4_160404_027_G01,8.734742346271325,16.811030490288083
F2S4_160404_046_A01,-44.979613660991674,18.948510676531352
F2S4_160404_046_B01,-37.27163940427947,29.49979349781117
F2S4_160404_046_C01,-31.034771655796195,11.765503798429148
F2S4_160404_046_D01,-61.402706357736115,39.54393773873059
F2S4_160404_046_E01,-17.102132369559797,38.80811902226793
F2S4_160404_046_F01,-19.074395526191502,25.804963097157614
F2S4_160404_046_G01,-37.91877530107565,29.22390875426688
F2S4_160404_046_H01,-5.9588859007403725,-75.06791659369655
F2S4_160404_047_A01,-3.1747263684964357,19.509117435570484
F2S4_160404_047_B01,20.79968418179481,30.512988979732004
F2S4_160404_047_C01,-42.295845865858624,21.636120609634496
F2S4_160404_047_D01,-31.52488668377355,9.849853889282482
F2S4_160404_047_E01,6.345918490896424,15.002341064410833
F2S4_160404_047_F01,-43.42499355623196,21.196768227716646
F2S4_160404_047_G01,-43.54877532639786,48.20813826470286
F2S4_160404_047_H01,-42.29652399113825,22.95778635191239
F2S4_160404_048_A01,8.056707888075337,18.076100112747934
F2S4_160404_048_B01,-33.565275133112046,58.8162005447864
F2S4_160404_048_C01,-2.8516190735398013,18.68086307137823
F2S4_160404_048_D01,11.166696755653593,38.86644705787265
F2S4_160404_048_E01,-43.330082348005384,47.160062287796585
F2S4_160404_048_F01,27.6907458622172,26.198272629184693
F2S4_160404_048_G01,-41.480185015766956,46.92099809773175
F2S4_160404_048_H01,-34.03373568817693,58.09981200361989
F2S4_160405_029_A01,50.5008606162411,14.69431424668884
F2S4_160405_029_B01,11.108375011190619,64.00813251262608
F2S4_160405_029_D01,18.32906237897443,61.03122503731777
F2S4_160405_029_E01,8.39933538920135,67.75363474124879
F2S4_160405_029_G01,48.28214707478005,14.967949206273595
F2S4_160405_029_H01,28.656637595896616,26.94549384104978
F2S4_160405_030_A01,46.80271115227197,47.46823601608973
F2S4_160405_030_B01,47.14514011194746,45.30471299681522
F2S4_160405_030_C01,35.423086305285985,41.617704820216844
F2S4_160405_030_D01,-43.90090723486425,47.05369211185525
F2S4_160405_030_E01,35.790781720414735,41.63057304023484
F2S4_160405_030_F01,-50.85113038151991,16.351954470504275
F2S4_160405_030_G01,35.00895926853857,43.748779064761074
F2S4_160405_030_H01,-45.540260065037415,2.460428036020231
F2S4_160405_038_A01,4.182579833490184,15.93240937090961
F2S4_160405_038_B01,-45.16982658030815,18.068470635727415
F2S4_160405_038_C01,-37.90330938934385,29.1076625566997
F2S4_160405_038_D01,-33.35142391721743,59.14007154321397
F2S4_160405_038_E01,-37.749809504810315,29.652566966695638
F2S4_160405_038_F01,-45.59241003886923,19.181433159556367
F2S4_160405_038_G01,-50.82996183381593,43.0722341972459
F2S4_160405_038_H01,-1.5478337283351848,21.71160938391024
F2S4_160405_039_A01,7.083887318304252,14.77648784015356
F2S4_160405_039_B01,-1.5919428764915757,21.644813001902907
F2S4_160405_039_C01,-41.46478440841297,25.899632702411317
F2S4_160405_039_D01,-33.505617092123565,59.76274660526916
F2S4_160405_039_F01,-44.06193409412606,47.237654818619404
F2S4_160405_039_G01,-41.40497620399654,26.108621909979007
F2S4_160405_039_H01,-43.596449275021925,47.13325057065911
F2S4_160405_040_A01,38.297299206841636,28.826792143991135
F2S4_160405_040_B01,-30.066868316181225,10.263386403141437
F2S4_160405_040_C01,-60.061789899726385,38.60241800172491
F2S4_160405_040_D01,-9.050989355829676,23.585821563821735
F2S4_160405_040_E01,-55.80177466951639,-10.355877239266453
F2S4_160405_040_F01,-30.838037353712153,10.057935633891582
F2S4_160405_040_G01,37.15472975882361,29.211360817449382
F2S4_160405_040_H01,-56.14192731358776,-7.911036424140012
F2S4_160404_033_A01,26.97070122207964,27.219848315596476
F2S4_160404_033_B01,-30.14352531820142,12.553280296341367
F2S4_160404_033_C01,-7.422024513314078,-74.3060893921999
F2S4_160404_033_D01,-14.55645288109378,67.05781447147612
F2S4_160404_033_E01,-41.205271550056295,46.69860754194819
F2S4_160404_033_F01,-40.984811326836,46.98460630297199
F2S4_160404_033_G01,-14.523606761709088,25.730599618479978
F2S4_160404_033_H01,-10.587708771568403,23.197245128326735
F2S4_160404_034_A01,-33.06392469556661,55.405952036653
F2S4_160404_034_B01,-33.10029288777344,58.107452052505685
F2S4_160404_034_C01,-13.689830585239603,25.8697958357282
F2S4_160404_034_D01,-39.625786326785466,31.50800871671597
F2S4_160404_034_E01,-19.791934898308032,33.02636716960185
F2S4_160404_034_F01,-30.154955676534332,12.650945885849426
F2S4_160404_034_G01,5.792230474988019,20.385072712766945
F2S4_160404_034_H01,6.5112399422428595,18.78734514004617
F2S4_160404_035_A01,-10.098283669421308,19.8539623483125
F2S4_160404_035_B01,-42.79286145325466,41.327226172807364
F2S4_160404_035_C01,-3.255175423563373,19.738933521716593
F2S4_160404_035_D01,-10.58292754503157,20.02808700314527
F2S4_160404_035_E01,-2.1861004848326306,20.898554706554698
F2S4_160404_035_F01,-12.580097596566771,24.1571627613071
F2S4_160404_035_G01,-12.578349789317617,20.862285674855627
F2S4_160404_035_H01,-11.541966687890847,20.63729685382238
F2S4_160404_036_A01,-33.01349912409467,13.316012281360376
F2S4_160404_036_B01,-17.747511043191036,24.202539962907576
F2S4_160404_036_C01,-49.46564667190585,40.1076781587864
F2S4_160404_036_D01,-33.44793031646401,13.56673690743471
F2S4_160404_036_E01,-19.834122239066623,33.01588677921788
F2S4_160404_037_A01,-18.50907489495803,35.521653404521636
F2S4_160404_037_B01,-62.65651396234353,-35.95117431908472
F2S4_160404_037_C01,-12.41667465941103,24.11086308705503
F2S4_160404_037_D01,-18.95017441635731,34.89886519990973
F2S4_160404_037_E01,-12.128334808401668,23.605267187909543
F2S4_160404_037_F01,-62.65735086274419,-35.95260661661248
F2S4_160404_037_G01,-10.890110554909432,20.333257046054076
F2S4_160404_037_H01,-56.685770742023294,-8.06640533565658
F2S4_160404_038_A01,-51.15215655046218,18.272360595261695
F2S4_160404_038_B01,32.843546845020285,17.101238025614155
F2S4_160404_038_C01,-56.982921345036054,-9.885017234853068
F2S4_160404_038_D01,-56.8854976067921,-9.882799688773844
F2S4_160404_038_E01,36.36681961154702,29.663346597147022
F2S4_160404_038_F01,27.69072511340771,24.973717917666672
F2S4_160404_038_G01,55.60733924511972,16.829116296190534
F2S4_160404_038_H01,27.67638898151254,24.830432259394467
F2S4_160404_039_A01,27.6414446860284,27.539708187054018
F2S4_160404_039_B01,51.634322466516025,13.70722112655296
F2S4_160404_039_C01,48.367085307766374,48.39594519139342
F2S4_160404_039_D01,39.165153380901536,29.281391362457786
F2S4_160404_039_E01,-61.63319306493626,37.3465401119244
F2S4_160404_039_F01,-50.859674486969446,18.08700627110246
F2S4_160404_039_G01,-50.48343025803281,16.085523144727386
F2S4_160404_039_H01,-49.97377597573373,16.36538672661586
F2S4_160404_044_A01,-33.82651700130042,57.92024386051463
F2S4_160404_044_B01,-19.77141006990909,33.112564222101426
F2S4_160404_044_C01,-31.066879374193615,11.610712844680325
F2S4_160404_044_D01,-56.619636630882205,-9.930182211836796
F2S4_160404_044_E01,-40.04649289372799,26.346657069800614
F2S4_160404_044_F01,-34.2654268522426,54.35742034956325
F2S4_160404_044_G01,-18.713235441492284,52.331957598574455
F2S4_160404_044_H01,-42.80172574596857,23.324341567382323
F2S4_160404_045_A01,-17.08771710583798,38.796024412644236
F2S4_160404_045_B01,-40.67380148900162,47.15261106931511
F2S4_160404_045_C01,-41.32151745691461,25.953388069551227
F2S4_160404_045_D01,-43.10342081364246,46.893834487067735
F2S4_160404_045_E01,-52.101733035191046,39.18832060562448
F2S4_160404_045_F01,-43.53661796773807,46.80832698638214
F2S4_160404_045_G01,5.660631540797041,20.169552796729658
F2S4_160404_045_H01,-39.75565934491933,30.516308485519357
F2S4_160405_036_A01,-43.248647866658,47.40865448630399
F2S4_160405_036_B01,20.040045186963816,31.052719266104592
F2S4_160405_036_C01,-33.89648286530505,54.303682804270956
F2S4_160405_036_D01,-31.511837436687102,9.96887585947969
F2S4_160405_036_E01,26.523503303141265,28.887127326009477
F2S4_160405_036_F01,-43.76015323676856,47.17495682228729
F2S4_160405_036_G01,-43.3234147290905,48.700525468792314
F2S4_160405_036_H01,-41.39887543109123,26.043860695916358
F2S4_160405_037_A01,10.604768862297862,38.806670700939364
F2S4_160405_037_B01,-43.239503125673544,48.51510652340681
F2S4_160405_037_C01,-42.61658491747834,47.08070471535224
F2S4_160405_037_D01,-30.19001105501162,9.990824834840563
F2S4_160405_037_E01,-33.14984608365352,55.26399259144555
F2S4_160405_037_F01,4.730434816685951,14.303919924383468
F2S4_160405_037_G01,-1.2257632094607949,21.186438362342063
F2S4_160405_037_H01,5.271464306968472,21.07145014595833
F2S4_160330_004_A01,-32.89956757046827,10.036697372565165
F2S4_160330_004_B01,-32.552398424772186,54.38218504405754
F2S4_160330_004_C01,-40.73923052978621,46.90019045349373
F2S4_160330_004_D01,-6.6592826578422715,-64.85471846714336
F2S4_160330_004_E01,-36.35320168079321,-53.76953488772529
F2S4_160330_004_F01,-31.315752901476486,56.535273982250715
F2S4_160330_004_G01,-20.29185148084465,32.081126223715266
F2S4_160330_004_H01,-31.695348805003512,-52.856637008598035
F2S4_160404_003_A01,-33.88317308686591,54.254656267387176
F2S4_160404_003_B01,-10.252044224936427,20.642126517275013
F2S4_160404_003_C01,-2.7574939098673052,20.819414873361563
F2S4_160404_003_D01,-12.818617115169461,24.138997440128854
F2S4_160404_003_E01,-12.623264404110369,20.030069441530387
F2S4_160404_003_F01,-19.644196546622048,33.08519343438599
F2S4_160404_003_H01,-10.62869347836211,24.191900055930518
F2S4_160404_004_A01,-10.99173023999439,24.30261626187972
F2S4_160404_004_B01,-9.539207014829763,21.1837622555843
F2S4_160404_004_C01,-17.208407097947088,38.4728667415627
F2S4_160404_004_D01,-19.544505027796557,33.43382231061208
F2S4_160404_004_E01,-17.197172147036984,38.383189961750624
F2S4_160404_004_F01,-17.136126232712062,38.760552433112196
F2S4_160404_004_G01,-14.611938262254714,26.392816758052252
F2S4_160404_004_H01,-17.10464786321613,52.65710902753356
F2S4_160404_005_A01,-13.562894096849472,25.807524637817114
F2S4_160404_005_B01,-33.31798675052775,53.94107084303543
F2S4_160404_005_C01,-9.514952903945867,19.942725844683505
F2S4_160404_005_D01,-1.3670685125511277,21.535687965536564
F2S4_160404_005_E01,-2.6992952976720983,20.903998941855722
F2S4_160404_005_F01,-2.1440871239681765,21.027945747956903
F2S4_160404_005_G01,-12.782198377463263,24.274398322769862
F2S4_160404_005_H01,-39.43419870047739,31.423031119902795
F2S4_160404_006_A01,23.87494051555582,32.49563541080813
F2S4_160404_006_B01,17.72581213260761,65.18401344427255
F2S4_160404_006_C01,-30.857857976168624,11.803829576430457
F2S4_160404_006_D01,-12.564322887411883,24.04158281337539
F2S4_160404_006_E01,-39.291295465083245,31.22704664006785
F2S4_160404_006_F01,-12.590476578823704,-67.39781561792172
F2S4_160404_006_G01,-10.612834250246161,23.998338032995477
F2S4_160404_006_H01,-19.269641209070258,32.27293452886697
F2S4_160404_007_A01,17.781584514388452,12.877711405844066
F2S4_160404_007_B01,7.279710912236876,15.25232849015724
F2S4_160404_007_C01,-56.08135747321548,-10.806210411507074
F2S4_160404_007_D01,48.23400549575863,15.117534811844479
F2S4_160404_007_E01,29.01372531933153,27.200842373900763
F2S4_160404_007_F01,-50.80334624173736,16.029191718165926
F2S4_160404_007_G01,-60.33266313549312,37.9256295311414
F2S4_160404_007_H01,-51.15557926865612,15.803927227687097
F2S4_160404_008_A01,8.026706594563489,67.77686106192583
F2S4_160404_008_B01,7.028581305736682,67.41881537613033
F2S4_160404_008_C01,51.19813650176713,13.956093207655442
F2S4_160404_008_D01,39.00613088941284,29.319674156316918
F2S4_160404_008_E01,39.51471628114337,42.14586916390322
F2S4_160404_008_F01,7.2429167599697735,15.145970816195991
F2S4_160404_008_G01,47.94042369923903,15.069152540318196
F2S4_160404_008_H01,49.104552304808806,49.87496923567339
F2S4_160404_009_A01,50.21193204608723,23.548122618375253
F2S4_160404_009_B01,-45.2526360971785,18.05898670576553
F2S4_160404_009_C01,32.213395087152485,16.9876888757605
F2S4_160404_009_D01,35.4891871137609,41.41316605203253
F2S4_160404_009_E01,38.75903209375009,28.972293136884776
F2S4_160404_009_F01,6.695103380469054,15.038033416745021
F2S4_160404_009_G01,-59.823651232959165,38.367649891498
F2S4_160404_009_H01,51.211206148098675,12.149482837503884
F2S4_160404_010_A01,-58.27480043226085,-13.315588175190037
F2S4_160404_010_B01,52.10803149043498,21.062748532377736
F2S4_160404_010_C01,9.405538432298108,57.18305950499371
